date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_tries,away_tries
2024-02-10,England,Wales,16,14,Six Nations,London,England,False,2,1
2024-02-11,Ireland,Italy,36,0,Six Nations,Dublin,Ireland,False,6,
2024-02-24,Scotland,England,30,21,Six Nations,Edinburgh,Scotland,False,3,2
2024-02-24,Ireland,Wales,31,7,Six Nations,Dublin,Ireland,False,4,
2024-02-25,France,Italy,13,13,Six Nations,Lille,France,False,1,1
2024-03-09,Italy,Scotland,31,29,Six Nations,Rome,Italy,False,3,4
2024-03-09,England,Ireland,23,22,Six Nations,London,England,False,3,2
2024-03-09,Czech Republic,Switzerland,25,41,International Test Match,Prague,Czech Republic,False,,
2024-03-10,Wales,France,24,45,Six Nations,Cardiff,Wales,False,3,5
2024-03-16,Wales,Italy,21,24,Six Nations,Cardiff,Wales,False,3,2
2024-03-16,Ireland,Scotland,17,13,Six Nations,Dublin,Ireland,False,2,1
2024-03-16,France,England,33,31,Six Nations,Lyon,France,False,3,4
2024-03-16,Croatia,Lithuania,37,22,International Test Match,Zagreb,Serbia and Montenegro,False,,
2024-03-23,Ukraine,Czech Republic,18,48,International Test Match,Havirov,Czech Republic,False,,
2024-03-23,Lithuania,Sweden,8,27,International Test Match,Vilnius,Lithuania,False,,
2024-03-23,Switzerland,Croatia,35,10,International Test Match,,,False,,
2024-04-06,Austria,Bosnia-Herzegovina,57,17,International Test Match,Vienna,Austria,False,,
2024-04-06,Sweden,Ukraine,36,24,International Test Match,Trelleborg,Sweden,False,,
2024-04-06,Hungary,Luxembourg,15,18,International Test Match,Budapest,Hungary,False,,
2024-04-13,Slovenia,Austria,14,31,International Test Match,,,False,,
2024-04-13,Andorra,Finland,0,28,International Test Match,,,False,,
2024-04-13,Denmark,Norway,41,5,International Test Match,Copenhagen,Denmark,False,,
2024-04-13,Switzerland,Ukraine,68,0,International Test Match,Zurich,Switzerland,False,,
2024-04-13,Serbia,Turkey,22,31,International Test Match,Starcevo,Serbia and Montenegro,False,,
2024-04-20,Latvia,Denmark,29,25,International Test Match,Jelgava,Latvia,False,,
2024-04-20,Luxembourg,Slovenia,84,7,International Test Match,Luxembourg,Luxembourg,False,,
2024-04-20,Bulgaria,Serbia,30,7,International Test Match,Sofia,Bulgaria,False,,
2024-04-20,Bosnia-Herzegovina,Hungary,13,48,International Test Match,Zenica,Bosnia and Herzegovina,False,,
2024-04-27,Trinidad and Tobago,Guyana,23,24,International Test Match,Port of Spain,Trinidad and Tobago,False,,
2024-04-30,Sri Lanka,India,45,10,International Test Match,Colombo,Sri Lanka,False,,
2024-05-04,Bermuda,Cayman Islands,12,44,International Test Match,Hamilton,New Zealand,False,,
2024-05-04,Qatar,India,34,25,International Test Match,Colombo,Sri Lanka,False,,
2024-05-04,Cyprus,Malta,14,24,International Test Match,,,False,,
2024-05-04,Norway,Andorra,8,32,International Test Match,Horten,Norway,False,,
2024-05-04,Moldova,Bulgaria,48,6,International Test Match,Chisinau,Moldova,False,,
2024-05-11,Norway,Finland,7,57,International Test Match,Horten,Norway,False,,
2024-05-11,Malaysia,Singapore,46,7,International Test Match,,,False,,
2024-05-18,Barbados,St. Vincent and the Grenadines,80,0,International Test Match,Bridgetown,Barbados,False,,
2024-05-18,Jamaica,Bermuda,19,14,International Test Match,Ewarton,Jamaica,False,,
2024-05-25,Luxembourg,Moldova,19,0,International Test Match,Luxembourg,Luxembourg,False,,
2024-06-01,Bermuda,Bahamas,35,5,International Test Match,Hamilton,New Zealand,False,,
2024-06-01,Hong Kong China,United Arab Emirates,52,5,International Test Match,Hong Kong,Hong Kong,False,,
2024-06-01,Cayman Islands,Mexico,10,20,International Test Match,,,False,,
2024-06-02,South Korea,Malaysia,55,5,International Test Match,Incheon,Korea,False,,
2024-06-08,Saint Lucia,Barbados,7,93,International Test Match,Vieux Fort,St Lucia,False,,
2024-06-08,Malaysia,Hong Kong China,6,70,International Test Match,Serdang,Malaysia,False,,
2024-06-09,United Arab Emirates,South Korea,36,32,International Test Match,Dubai,Arabian Gulf,False,,
2024-06-21,United Arab Emirates,Malaysia,62,19,International Test Match,Dubai,Arabian Gulf,False,,
2024-06-22,Japan,England,17,52,International Test Match,Tokyo,Japan,False,2,8
2024-06-22,South Africa,Wales,41,13,International Test Match,London,England,False,4,1
2024-06-22,Guyana,Trinidad and Tobago,3,26,International Test Match,Georgetown,Guyana,False,,
2024-06-22,Hong Kong China,South Korea,67,7,International Test Match,Hong Kong,Hong Kong,False,,
2024-06-29,Bahamas,Jamaica,14,48,International Test Match,Freeport,Bahamas,False,,
2024-06-29,Singapore,Thailand,30,8,International Test Match,,,False,,
2024-07-02,Chinese Taipei,Thailand,12,18,International Test Match,,,False,,
2024-07-05,Singapore,Chinese Taipei,16,19,International Test Match,,,False,,
2024-07-05,Samoa,Italy,33,25,International Test Match,Apia,Samoa,False,4,3
2024-07-05,Georgia,Fiji,12,21,International Test Match,Batumi,Georgia,False,,3
2024-07-06,Canada,Scotland,12,73,International Test Match,Ottawa,Canada,False,2,11
2024-07-06,Australia,Wales,25,16,International Test Match,Sydney,Australia,False,3,
2024-07-06,New Zealand,England,16,15,International Test Match,Dunedin,New Zealand,False,2,2
2024-07-06,South Africa,Ireland,27,20,International Test Match,Pretoria,South Africa,False,2,3
2024-07-06,Argentina,France,13,28,International Test Match,Mendoza,Argentina,False,2,3
2024-07-06,Chile,Hong Kong China,22,17,International Test Match,,,False,,
2024-07-06,United States,Romania,20,22,International Test Match,,,False,2,1
2024-07-10,Uruguay,France,28,43,International Test Match,Montevideo,Uruguay,False,3,4
2024-07-12,Tonga,Italy,14,36,International Test Match,,,False,2,4
2024-07-12,United States,Scotland,7,42,International Test Match,,,False,1,6
2024-07-12,Canada,Romania,35,22,International Test Match,Ottawa,Canada,False,4,3
2024-07-13,Chile,Belgium,33,5,International Test Match,Valparaiso,Chile,False,,
2024-07-13,Samoa,Spain,34,30,International Test Match,Apia,Samoa,False,4,3
2024-07-13,New Zealand,England,24,17,International Test Match,Auckland,New Zealand,False,2,2
2024-07-13,Australia,Wales,36,28,International Test Match,Melbourne,Australia,False,4,4
2024-07-13,Japan,Georgia,23,25,International Test Match,,,False,2,3
2024-07-13,Namibia,Portugal,22,37,International Test Match,Windhoek,Namibia,False,1,4
2024-07-13,South Africa,Ireland,24,25,International Test Match,Durban,South Africa,False,,1
2024-07-13,Argentina,France,33,25,International Test Match,Buenos Aires,Argentina,False,4,3
2024-07-14,Paraguay,Hong Kong China,12,80,International Test Match,Asuncion,Paraguay,False,,
2024-07-19,Tonga,Spain,20,29,International Test Match,,,False,3,2
2024-07-20,Australia,Georgia,40,29,International Test Match,Sydney,Australia,False,6,4
2024-07-20,Chile,Scotland,11,52,International Test Match,Santiago,Chile,False,1,8
2024-07-20,Brazil,Hong Kong China,25,26,International Test Match,Sao Paulo,Brazil,False,,
2024-07-20,South Africa,Portugal,64,21,International Test Match,Bloemfontein,South Africa,False,10,3
2024-07-20,Zimbabwe,Uganda,22,20,International Test Match,Kampala,Uganda,False,,
2024-07-20,Algeria,Ivory Coast,32,12,International Test Match,Kampala,Uganda,False,,
2024-07-20,Kenya,Senegal,36,17,International Test Match,Kampala,Uganda,False,,
2024-07-20,Namibia,Burkina Faso,38,5,International Test Match,Kampala,Uganda,False,,
2024-07-20,Paraguay,Belgium,20,45,International Test Match,Asuncion,Paraguay,False,,
2024-07-20,New Zealand,Fiji,47,5,International Test Match,San Diego,United States of America,False,7,1
2024-07-20,Uruguay,Argentina,5,79,International Test Match,,,False,1,12
2024-07-21,Japan,Italy,14,42,International Test Match,Sapporo,Japan,False,2,5
2024-07-24,Uganda,Burkina Faso,25,15,International Test Match,Kampala,Uganda,False,,
2024-07-24,Senegal,Ivory Coast,25,8,International Test Match,Kampala,Uganda,False,,
2024-07-24,Kenya,Algeria,12,20,International Test Match,Kampala,Uganda,False,,
2024-07-24,Zimbabwe,Namibia,32,10,International Test Match,Kampala,Uganda,False,,
2024-07-27,Uruguay,Scotland,19,31,International Test Match,Montevideo,Uruguay,False,3,5
2024-07-27,Brazil,Belgium,47,25,International Test Match,Sao Paulo,Brazil,False,,
2024-07-28,Uganda,Senegal,34,31,International Test Match,Kampala,Uganda,False,,
2024-07-28,Ivory Coast,Burkina Faso,23,10,International Test Match,Kampala,Uganda,False,,
2024-07-28,Algeria,Zimbabwe,3,29,International Test Match,Kampala,Uganda,False,,
2024-07-28,Costa Rica,Peru,27,26,International Test Match,San Jose,Costa Rica,False,,
2024-07-28,Kenya,Namibia,27,38,International Test Match,Kampala,Uganda,False,,
2024-08-10,New Zealand,Argentina,30,38,Rugby Championship,Wellington,New Zealand,False,3,4
2024-08-10,Australia,South Africa,7,33,Rugby Championship,Brisbane,Australia,False,1,5
2024-08-17,Australia,South Africa,12,30,Rugby Championship,Perth,Australia,False,,4
2024-08-17,New Zealand,Argentina,42,10,Rugby Championship,Auckland,New Zealand,False,6,1
2024-08-18,Brazil,Paraguay,77,17,International Test Match,Sao Paulo,Brazil,False,,
2024-08-31,South Africa,New Zealand,31,27,Rugby Championship,Johannesburg,South Africa,False,3,4
2024-08-31,Argentina,Australia,19,20,Rugby Championship,Buenos Aires,Argentina,False,1,2
2024-09-07,Argentina,Australia,67,27,Rugby Championship,Santa Fe,Argentina,False,9,3
2024-09-07,South Africa,New Zealand,18,12,Rugby Championship,Cape Town,South Africa,False,2,
2024-09-21,Australia,New Zealand,28,31,Rugby Championship,Sydney,Australia,False,4,4
2024-09-21,Argentina,South Africa,29,28,Rugby Championship,,,False,4,3
2024-09-21,Hungary,Austria,12,39,International Test Match,Kecskemet,Hungary,False,,
2024-09-25,Colombia,Costa Rica,136,0,International Test Match,Medellin,Colombia,False,,
2024-09-25,Peru,Venezuela,15,27,International Test Match,Medellin,Colombia,False,,
2024-09-28,New Zealand,Australia,33,13,Rugby Championship,Wellington,New Zealand,False,5,1
2024-09-28,South Africa,Argentina,48,7,Rugby Championship,Nelspruit,South Africa,False,7,1
2024-09-28,Chile,Paraguay,64,0,International Test Match,Santiago,Chile,False,,
2024-09-28,Moldova,Turkey,43,13,International Test Match,Chisinau,Moldova,False,,
2024-09-29,Kosovo,Montenegro,10,55,International Test Match,,,False,,
2024-09-29,Peru,Costa Rica,44,0,International Test Match,Medellin,Colombia,False,,
2024-09-29,Venezuela,Colombia,5,50,International Test Match,Medellin,Colombia,False,,
2024-10-05,Serbia,Moldova,3,31,International Test Match,Belgrade,Serbia and Montenegro,False,,
2024-10-05,Malta,Cyprus,43,21,International Test Match,Paola,Malta,False,,
2024-10-05,Turkey,Bulgaria,49,10,International Test Match,Ankara,Türkiye,False,,
2024-10-05,Bosnia-Herzegovina,Montenegro,30,20,International Test Match,Zenica,Bosnia and Herzegovina,False,,
2024-10-05,Denmark,Finland,42,0,International Test Match,Fredericia,Denmark,False,,
2024-10-06,Chile,Brazil,36,10,International Test Match,Santiago,Chile,False,,
2024-10-12,Estonia,Denmark,0,105,International Test Match,,,False,,
2024-10-12,Slovenia,Kosovo,74,10,International Test Match,,,False,,
2024-10-16,Paraguay,Colombia,49,18,International Test Match,Asuncion,Paraguay,False,,
2024-10-19,Finland,Norway,81,10,International Test Match,,,False,,
2024-10-26,Norway,Latvia,19,36,International Test Match,,,False,,
2024-10-26,Lithuania,Luxembourg,47,20,International Test Match,Vilnius,Lithuania,False,,
2024-10-26,Slovakia,Hungary,16,51,International Test Match,,,False,,
2024-10-26,Sweden,Czech Republic,22,16,International Test Match,Trelleborg,Sweden,False,,
2024-10-26,Japan,New Zealand,19,64,International Test Match,Yokohama,Japan,False,3,10
2024-11-02,Lithuania,Sweden,19,46,International Test Match,,,False,,
2024-11-02,Latvia,Estonia,62,0,International Test Match,,,False,,
2024-11-02,England,New Zealand,22,24,International Test Match,London,England,False,1,3
2024-11-02,Scotland,Fiji,57,17,International Test Match,Edinburgh,Scotland,False,8,3
2024-11-02,Belgium,Switzerland,48,7,International Test Match,Mons,Belgium,False,,
2024-11-05,United Arab Emirates,Zimbabwe,22,62,International Test Match,Dubai,Arabian Gulf,False,,
2024-11-08,Ireland,New Zealand,13,23,International Test Match,Dublin,Ireland,False,1,1
2024-11-09,Ukraine,Slovakia,135,13,International Test Match,,,False,,
2024-11-09,France,Japan,52,12,International Test Match,Saint-Denis,Reunion,False,8,2
2024-11-09,Italy,Argentina,18,50,International Test Match,Udine,Italy,False,1,7
2024-11-09,Romania,Tonga,25,15,International Test Match,Bucharest,Romania,False,2,2
2024-11-09,Portugal,United States,17,21,International Test Match,Coimbra,Portugal,False,2,3
2024-11-09,Canada,Chile,14,44,International Test Match,Bucharest,Romania,False,,
2024-11-09,Czech Republic,Croatia,49,26,International Test Match,Prague,Czech Republic,False,,
2024-11-09,Kenya,Uganda,27,25,International Test Match,Nairobi,Kenya,False,,
2024-11-09,Hong Kong China,Brazil,10,23,International Test Match,Hong Kong,Hong Kong,False,,
2024-11-09,Spain,Uruguay,33,24,International Test Match,Madrid,Spain,False,4,2
2024-11-09,England,Australia,37,42,International Test Match,London,England,False,5,5
2024-11-10,Wales,Fiji,19,24,International Test Match,Cardiff,Wales,False,2,2
2024-11-10,Scotland,South Africa,15,32,International Test Match,Edinburgh,Scotland,False,,4
2024-11-15,Ireland,Argentina,22,19,International Test Match,Dublin,Ireland,False,3,1
2024-11-16,Scotland,Portugal,59,21,International Test Match,Edinburgh,Scotland,False,8,3
2024-11-16,Japan,Uruguay,36,20,International Test Match,Chambery,France,False,5,2
2024-11-16,France,New Zealand,30,29,International Test Match,Saint-Denis,Reunion,False,3,2
2024-11-16,England,South Africa,20,29,International Test Match,London,England,False,2,4
2024-11-16,United States,Tonga,36,17,International Test Match,Chambery,France,False,5,3
2024-11-16,Romania,Canada,35,27,International Test Match,Bucharest,Romania,False,,
2024-11-16,Poland,Lithuania,40,13,International Test Match,Gdynia,Poland,False,,
2024-11-16,Croatia,Sweden,31,42,International Test Match,Zagreb,Serbia and Montenegro,False,,
2024-11-16,Netherlands,Chile,20,17,International Test Match,Amsterdam,Netherlands,False,,
2024-11-16,South Korea,Zimbabwe,22,27,International Test Match,Incheon,Korea,False,,
2024-11-16,Hong Kong China,Brazil,38,17,International Test Match,Hong Kong,Hong Kong,False,,
2024-11-16,Spain,Fiji,19,33,International Test Match,Valladolid,Spain,False,,5
2024-11-16,Uganda,Kenya,5,21,International Test Match,Kampala,Uganda,False,,
2024-11-16,United Arab Emirates,Germany,20,26,International Test Match,Dubai,Arabian Gulf,False,,
2024-11-17,Italy,Georgia,20,17,International Test Match,Genova,Italy,False,1,2
2024-11-17,Wales,Australia,20,52,International Test Match,Cardiff,Wales,False,2,8
2024-11-22,France,Argentina,37,23,International Test Match,Saint-Denis,Reunion,False,3,2
2024-11-23,Ireland,Fiji,52,17,International Test Match,Dublin,Ireland,False,8,2
2024-11-23,Croatia,Lithuania,32,23,International Test Match,Zagreb,Serbia and Montenegro,False,,
2024-11-23,Spain,United States,23,26,International Test Match,Madrid,Spain,False,3,4
2024-11-23,Romania,Uruguay,21,23,International Test Match,Bucharest,Romania,False,,
2024-11-23,Wales,South Africa,12,45,International Test Match,Cardiff,Wales,False,2,7
2024-11-23,Italy,New Zealand,11,29,International Test Match,,,False,1,4
2024-11-23,Czech Republic,Poland,15,22,International Test Match,Prague,Czech Republic,False,,
2024-11-24,Scotland,Australia,27,13,International Test Match,Edinburgh,Scotland,False,4,1
2024-11-24,Georgia,Tonga,22,7,International Test Match,Tbilisi,Georgia,False,2,1
2024-11-24,England,Japan,59,14,International Test Match,London,England,False,9,2
2024-11-30,Ireland,Australia,22,19,International Test Match,Dublin,Ireland,False,3,1
2024-11-30,Luxembourg,Croatia,31,31,International Test Match,Luxembourg,Luxembourg,False,,
2024-11-30,Andorra,Malta,3,10,International Test Match,Andorra la Vella,Andorra,False,,
2024-12-07,Mexico,Cayman Islands,45,14,International Test Match,,,False,,
2025-01-31,France,Wales,43,0,Six Nations,Saint-Denis,Reunion,False,7,
2025-02-01,Israel,Andorra,28,31,International Test Match,Andorra la Vella,Andorra,False,,
2025-02-01,Ireland,England,27,22,Six Nations,Dublin,Ireland,False,4,3
2025-02-01,Scotland,Italy,31,19,Six Nations,Edinburgh,Scotland,False,5,1
2025-02-08,England,France,26,25,Six Nations,London,England,False,4,3
2025-02-08,Italy,Wales,22,15,Six Nations,Rome,Italy,False,1,1
2025-02-09,Scotland,Ireland,18,32,Six Nations,Edinburgh,Scotland,False,2,4
2025-02-22,England,Scotland,16,15,Six Nations,London,England,False,1,3
2025-02-22,Poland,Croatia,58,27,International Test Match,Gdynia,Poland,False,,
2025-02-22,Wales,Ireland,18,27,Six Nations,Cardiff,Wales,False,2,2
2025-02-23,Italy,France,24,73,Six Nations,Rome,Italy,False,3,11
2025-03-08,Czech Republic,Luxembourg,40,16,International Test Match,Prague,Czech Republic,False,,
2025-03-08,Ireland,France,27,42,Six Nations,Dublin,Ireland,False,3,5
2025-03-08,Scotland,Wales,35,29,Six Nations,Edinburgh,Scotland,False,5,4
2025-03-09,England,Italy,47,24,Six Nations,London,England,False,7,3
2025-03-15,France,Scotland,35,16,Six Nations,Saint-Denis,Reunion,False,4,1
2025-03-15,Italy,Ireland,17,22,Six Nations,Rome,Italy,False,2,4
2025-03-15,Wales,England,14,68,Six Nations,Cardiff,Wales,False,2,10
2025-03-29,Lithuania,Czech Republic,3,44,International Test Match,Vilnius,Lithuania,False,,
2025-03-29,Luxembourg,Sweden,18,57,International Test Match,Luxembourg,Luxembourg,False,,
2025-04-05,Cyprus,Andorra,19,28,International Test Match,,,False,,
2025-04-05,Luxembourg,Poland,10,33,International Test Match,Luxembourg,Luxembourg,False,,
2025-04-05,Malta,Israel,15,16,International Test Match,Paola,Malta,False,,
